gene,MetS,SI
GNB4,-3.823442216,-4.3365527660000005
GNB5,-8.901539475,-0.830075048
GNE,4.582854213,-11.08963167
GNG11,-8.852174403,2.826918088
GNG2,-1.024832296,1.849209334
GNG5,-0.442954784,5.407845255
GNG7,-1.7335026880000002,-6.134561565
GNGT2,4.527590451,3.31222648
GNL2,3.344797145,-5.058066746000001
GNL3,-2.063880742,-3.880215778
GNL3L,4.849018375,-9.23052676
GNLY,-1.712934835,-0.574743388
GNMT,1.71508447,-7.424982679
GNPAT,-0.6952265259999999,4.0476426430000005
GNPDA1,1.664425441,-11.11583387
GNPDA2,-6.375785984,-6.013399832999999
GNPNAT1,2.093537748,-8.553890072
GNPTAB,-0.596019682,-2.881554721
GNPTG,8.710005827,-6.037446105
GNRH1,-1.1175967390000001,-4.054901483
GNS,9.377765059,1.2684118999999998
GOLGA1,5.294602164,-9.355903427000001
GOLGA2,1.859326303,4.433779318
GOLGA3,-0.51330806,-8.864838156
GOLGA4,-0.128489529,-3.615814863
GOLGA5,-1.832882576,-8.850384299
GOLGA7,1.101366105,-10.54819565
GOLGA7B,4.715519607,-5.844487292
GOLGA8A,7.978715672000001,-4.296625099
GOLGB1,1.3477943780000001,8.530412137999999
GOLIM4,0.22988101,1.3265253479999999
GOLM1,2.6754700319999998,-2.23744122
GOLPH3,1.083280332,-7.436158391
GOLPH3L,-3.423856583,-11.09557591
GOLT1B,-4.384931271,-6.7043547320000005
GON4L,3.1152448919999998,-2.900542297
GON7,-0.16796984199999998,-1.167213518
GOPC,-1.665357038,-7.557551673
GORAB,-3.899105294,-5.78438369
GORASP1,5.207946374,-8.433463146
GORASP2,8.70946067,-9.912781229
GOSR1,4.45075512,-11.97398005
GOSR2,1.467885448,-10.56136827
GOT1,5.029984477,-11.27386233
GOT2,9.549583667,1.8763162080000002
GP1BA,-7.769930208,1.2037142109999999
GP5,0.9849917440000001,-8.870682033
GP6,-7.155425909,-1.287830327
GP9,-7.192617187000001,2.649609935
GPA33,0.055214169,-12.30107675
GPALPP1,-0.701720125,-9.142918196
GPAM,0.194317871,-9.709676084
GPAT2,5.178333376,3.65888041
GPAT3,0.28576719899999997,-4.601097876
GPAT4,2.4261835609999998,-10.61966431
GPATCH1,-5.0722432,-5.798077752
GPATCH11,-4.452726912,-1.875894739
GPATCH2,-2.8454968789999997,-5.222293336
GPATCH2L,-1.096131125,-7.249277341
GPATCH4,4.024136375,-10.18232266
GPATCH8,7.0817840389999995,-8.457644888999999
GPBAR1,9.698921317,1.8167566290000001
GPBP1,-3.696363125,-7.502253914
GPBP1L1,-0.654880668,-8.254794459
GPC1,7.723825139,3.0054955480000003
GPCPD1,-0.716305805,-8.659999261
GPD1,1.50977802,-10.122058099999999
GPD1L,4.372739039,-8.811951889
GPD2,-5.126578335,-1.283017248
GPER1,10.89924229,-4.750787783
GPHN,10.31467577,-3.669662546
GPI,8.006109967999999,4.822233204
GPKOW,9.750637215,5.127186934
GPLD1,3.941684387,-5.367446747
GPM6A,2.557491989,-3.351391495
GPM6B,-4.048890194,-6.70763294
GPN2,2.910527945,-12.31004673
GPN3,-1.553148718,-5.907376806
GPNMB,9.29875253,4.759939242
GPR107,-0.050208063,-9.74846314
GPR108,3.13967027,6.168408713
GPR132,5.977983491,-3.238872555
GPR137,4.784391966,6.409679371
GPR137B,8.041065181,-4.30820558
GPR141,0.953349158,0.6796399240000001
GPR146,10.96042532,-0.314777691
GPR15,5.324074857,-1.6353004
GPR150,10.38286315,-7.126187817999999
GPR153,6.115489572,8.612809945
GPR155,-4.429042203,-5.415204694
GPR157,1.875901307,-9.846164003
GPR160,-7.795892487000001,-1.916451226
GPR171,6.569391614,-4.276801937
GPR174,-0.501649274,-1.39486041
GPR18,-3.961968922,-2.168360845
GPR180,0.35171074,-5.602871146
GPR183,1.750938901,-9.830270462
GPR19,-9.312577521,-2.640365971
GPR25,8.848391926,-8.339022845
GPR27,4.725123123,-4.581695906
GPR34,0.6734397540000001,-7.9079240770000006
GPR35,5.619278947000001,-1.0689810240000002
GPR55,11.55256192,1.6613832869999998
GPR61,-5.90263784,-9.328362336
GPR65,-1.640879639,-1.9891573530000002
GPR68,9.246876563999999,4.311733905
GPR75,1.495597806,-7.753902957999999
GPR82,2.7662582369999997,5.994883643
GPR84,10.26227524,1.676981883
GPR89A,3.120887883,-2.196236636
GPR89B,0.405959621,-9.851146092999999
GPRASP2,2.4191465219999997,-11.33213225
GPRC5B,-5.393442893,3.809733016
GPRC5C,9.989103656000001,-3.896835143
GPRC5D,0.438891455,6.0559254110000005
GPRIN1,1.102937077,3.611775918
GPRIN3,-2.089838866,-2.431480444
GPS1,9.258262899,1.661570385
GPS2,8.655538169,-8.005652962000001
GPSM1,10.70042453,-4.581790252
GPSM2,1.797716795,-11.58254277
GPT,5.14408147,-9.307668843
GPT2,12.82657924,-0.050996888
GPX2,8.439879759,-10.55636286
GPX4,1.319601317,5.482418261
GPX7,3.891020446,-3.4073617880000002
GRAMD1A,3.932441737,3.147951543
GRAMD1B,-2.087523487,-5.435357774
GRAMD1C,-6.585820818999999,-8.837908355
GRAMD2B,1.527428875,-6.7959365410000006
GRAMD4,3.3281635919999997,-3.3856974810000002
GRAP,1.170342067,-11.89073584
GRAP2,-4.7947877189999994,-1.245373208
GRASP,1.936481863,-10.68041675
GRB10,-0.622306069,-1.481922951
GRB2,3.856413484,-7.643611276000001
GRHL1,-2.281583104,-3.19324885
GRHPR,4.2308876269999995,-2.2402418319999997
GRIK1,-2.3201149030000003,3.2324353689999996
GRIK5,-0.613454105,-9.538394096000001
GRIN2C,0.049538774,-8.829769121
GRIN2D,0.5025064229999999,-0.04415929
GRIN3B,1.361251206,-9.919864966
GRINA,8.430507212,7.300379089
GRIP1,1.3918776590000002,-7.575362169
GRIPAP1,0.87236555,-3.648921483
GRK2,7.907619645,-7.295244372000001
GRK3,-0.420574571,-7.579216579
GRK4,-0.73558948,4.284871755
GRM2,7.068574711,-0.077129463
GRN,7.76708503,7.917315685
GRPEL1,2.168971994,-8.125722263
GRPEL2,-1.093269759,-6.011668175
GRSF1,4.327061683999999,-8.383470606
GRTP1,-1.2443233809999998,-9.839750137000001
GRWD1,9.587049986,-8.706261374
GSAP,-2.899533072,-7.9295139589999994
GSDMA,-5.351448874,4.91599039
GSDMB,4.584386767,1.3872181330000002
GSDMD,9.322119925,3.0904004489999997
GSDME,2.237597547,-9.180359166
GSE1,5.943517097999999,-5.993045872000001
GSK3A,5.029152511,4.426300086
GSK3B,-0.274400915,7.328579955
GSKIP,-3.9574685310000004,-1.998198032
GSN,5.72835293,-1.9403640619999998
GSPT1,7.630067465,2.7963264580000002
GSPT2,2.078872755,-12.03184591
GSR,4.317286341,-6.348258782
GSS,11.03537773,0.977810227
GSTA4,6.097578217000001,3.0541191189999997
GSTCD,-7.777256067000001,-3.217574632
GSTM3,-2.82338885,-7.583579767000001
GSTM4,6.786262645,1.081232253
GSTO1,-2.715505515,8.264885519
GSTO2,2.376575275,-11.01432967
GSTP1,3.58805361,8.93830231
GSTZ1,2.965578675,8.795976151
GTDC1,-2.087818361,-0.565097929
GTF2A1,-5.660453525,-4.046808723
GTF2A2,4.582259076000001,3.809915674
GTF2B,-3.836706605,2.2871225980000003
GTF2E1,-3.6193810560000004,-1.9166269519999999
GTF2F1,7.576430823,-4.454335621999999
GTF2F2,4.305694053,-3.3822972260000004
GTF2H1,6.204413745,-8.588904962
GTF2H2,-1.122725483,1.860784241
GTF2H2C,5.089967596,0.739963177
GTF2H3,-1.6250409019999998,-7.11455002
GTF2IRD1,10.560365800000001,-6.793145813
GTF2IRD2B,3.3476792210000004,-10.13317424
GTF3A,2.155273674,-1.9357817780000002
GTF3C1,10.32510337,1.8217024519999998
GTF3C2,8.897252348,-9.827753269
GTF3C3,-0.992714997,-7.208088148
GTF3C4,-0.42671535299999996,-7.080704525
GTF3C5,3.0340310789999996,0.397518827
GTF3C6,4.420554446000001,0.004577325
GTPBP1,8.041732092,-2.130777083
GTPBP10,-3.830996313,-8.015229283
GTPBP2,-4.88984884,-9.297742154
GTPBP3,9.354504574,-9.959035388
GTPBP4,-0.031757862000000005,-10.07357945
GTPBP6,11.25501967,-6.174266661
GTPBP8,0.017719713999999998,-5.330255125
GTSE1,4.590504999,6.249041786
GTSF1,-2.726995463,0.631076167
GTSF1L,-6.934825419,4.305931347
GUCA1B,2.566666415,-7.6539845170000005
GUCD1,-3.897794193,5.736859207
GUCY1A1,-0.605659277,2.935683338
GUCY1B1,-8.887742708,1.527711646
GUCY2C,-8.431988594,-0.607301842
GUCY2D,-0.798233434,-6.925219456000001
GUF1,-0.090994775,-2.378555181
GUK1,2.601361383,9.826590751
GUSB,3.593159837,9.45131104
GUSBP1,-6.449722974,-7.547720794
GVQW3,0.760265115,-8.464089572
GXYLT1,-2.7687017110000003,-5.693725152000001
GYG1,5.557298253,6.208498219
GYPC,0.588631812,5.758253824
GYS1,8.942992442000001,-6.688547516
GZF1,0.544207635,-7.703387641
GZMA,3.472461364,7.9821505020000005
GZMB,-0.8393788959999999,6.015186087999999
GZMH,3.72302239,9.841945109
GZMK,2.353419147,8.301759515
H1F0,9.164022489,-5.614919563
H1FX,10.29466093,-7.837273927000001
H2AFV,1.7080273209999999,-5.251377801
H2AFX,11.09610356,0.363561819
H2AFY,-0.8053070990000001,-10.55241328
H2AFY2,5.826417595,-4.74167303
H2AFZ,-1.185664916,2.960725136
H3F3A,-5.179139308,-2.26253458
H3F3AP6,-7.671987337999999,3.193410435
H3F3B,-3.949451278,6.521825436
H3F3C,-0.387021319,5.257554312
H6PD,11.95557506,-5.0885550969999995
HAAO,7.676346842,-6.516662297000001
HABP4,1.390475766,-4.974531327
HACD1,-1.125670479,4.649531747
HACD3,2.467992733,-8.924659813
HACD4,-1.7688704130000001,-9.242625203
HACE1,-7.1505331729999995,-4.1075833180000005
HACL1,7.6163209279999995,-5.989283297
HADH,3.0855638780000003,-8.546260835
HADHA,4.760153194,6.724447907
HADHB,6.374189666,-6.245888573999999
HAGH,5.412768803,5.708937437
HAGHL,4.778728358,-6.800034285
HAL,1.343308529,-0.620294005
HAPLN3,3.458560285,-11.98054147
HARBI1,-2.246013295,5.869644776
HARS,1.2178685470000001,-8.830477784
HARS2,5.960205322999999,-11.54714586
HAS3,4.098752302,-10.24448815
HASPIN,4.463985635,0.9496260240000001
HAT1,2.470151173,4.001744445
HAUS1,-0.60030653,4.194291111
HAUS2,-2.98058909,-1.864364453
HAUS4,-3.4447568439999996,6.948933063999999
HAUS6,-0.11580025099999999,-8.191100009
HAUS8,7.599133214,-1.1789626979999999
HAVCR1,-0.752312512,-9.951939705
HAVCR2,3.4836192560000003,-2.897622741
HAX1,0.815980708,-1.490484531
HBA2,-0.191107905,7.446572651
HBEGF,2.391549201,-2.4910722869999997
HBP1,-3.016032495,-9.340310797
HBQ1,-6.99908339,3.299749058
HBS1L,-4.639003062,-7.644048764
HCAR2,-2.064361199,5.364902107
HCCS,-3.451485597,0.25475727
HCFC1,11.97319769,-0.610729059
HCFC1R1,3.6592014689999997,8.242742351
HCFC2,-1.804138628,-0.025663376
HCK,5.865546676,5.496224752000001
HCLS1,7.125170121,4.475824567
HCN2,8.223231187,-5.7608463279999995
HCN3,3.711921349,-6.028699219
HCST,3.3023408919999997,7.554298144
HDAC1,7.034172777999999,-9.903260112
HDAC10,7.100523793,-0.16311898800000002
HDAC11,3.7024166469999997,-1.85691562
HDAC3,7.1830749979999995,-9.984161331000001
HDAC4,6.8826198089999995,-0.26838539
HDAC5,2.362622091,-1.351780114
HDAC6,8.737675194,-6.153491775
HDAC7,3.657581183,-10.06170568
HDAC8,2.2281299530000003,1.777189018
HDAC9,-4.952525977,-10.29486899
HDC,-7.513471107999999,-8.350497118
HDDC2,4.142207872,3.2142968539999996
HDDC3,6.245862952,-2.824501052
HDGF,1.4723106430000001,2.41985679
HDGFL2,6.89799521,5.113842943
HDGFL3,0.50749032,0.7709461259999999
HDHD2,3.158037143,-11.94052382
HDHD3,4.3998882980000005,-9.813954875
HDHD5,3.6933396789999997,-11.91752285
HDLBP,7.663258377999999,1.0001988370000001
HDX,5.206624109,-1.4519311330000002
HEATR1,3.987933639,-8.813674364
HEATR3,1.5146670919999998,-9.691713573
HEATR4,5.3423844119999995,-9.935441935
HEATR5A,1.177910717,-9.769237255
HEATR5B,1.717825657,-9.790640453
HEATR6,9.424555317000001,1.979925469
HEBP1,7.083521437999999,-3.578893636
HEBP2,-1.3766347019999998,-6.936516471
HECA,-3.6700595519999997,-7.502615502
HECTD1,0.469949694,-8.45857839
HECTD2,-3.7851099269999997,-9.186608569
HECTD3,9.519309179,-0.25241936
HECTD4,1.692389428,-8.417844382
HECW2,-6.540105122000001,-3.83286114
HEG1,6.6559472820000005,-0.415940659
HELB,-4.199137277,-0.286338807
HELLS,0.06894618200000001,-1.6301929080000002
HELQ,-2.1171835409999997,-10.73758104
HELZ2,-1.17495763,-0.302151433
HEMGN,-0.20909658,4.389132586000001
HEMK1,1.602756192,-10.06760566
HENMT1,1.252220975,3.6256608580000003
HERC1,1.368249391,-6.764509369
HERC2,6.930226734,-9.907696879
HERC3,-2.8370693160000005,-9.334811435
HERC4,-3.168202997,-5.741037701000001
HERC5,-6.33286538,-2.339682764
HERC6,-6.379856082000001,-4.863101035
HERPUD1,3.1267755630000003,-10.97471673
HERPUD2,4.388389808,-8.728156408
HES1,8.680559243,-5.7937473189999995
HES4,0.240145225,-1.742803339
HES6,-2.4951145269999997,4.636038146000001
HEXB,1.168920178,-2.205453262
HEXD,4.132939826,5.109646218
HEXIM1,-0.872504328,-0.37477897299999996
HEXIM2,4.011020681000001,-6.806134569
HEY1,-0.9530750490000001,-8.182281646
HFE,-0.62838407,6.848725465
HGD,-4.387682334,8.623235894
HGF,-1.2302871309999999,2.1711388869999997
HGS,9.222503412,-4.784020512
HGSNAT,9.042483178,-9.18499722
HHAT,5.718140517,-10.18646135
HHEX,-2.656085192,-6.9638547310000005
HHLA2,-2.0955085209999997,-7.70372951
HIBADH,2.275216454,-10.11445028
HIC1,10.36119994,1.075205922
HIC2,2.461435369,-9.774634058
HID1,1.800973266,-8.339175987
HIF1A,-5.137803328,-2.74223239
HIF1AN,0.719493336,-11.8358166
HIGD1A,-4.1008262360000005,0.447748094
HIGD2A,2.345095579,-4.153418081
HIKESHI,0.6582601539999999,1.242471632
HILPDA,9.639425341,-4.65006558
HINFP,3.5165388319999997,-11.2391272
HINT1,1.669826276,5.113261313
HINT2,0.283968118,9.845749777
HINT3,-8.960738237000001,-2.420039407
HIP1,10.55487208,-6.276213042999999
HIP1R,2.035118541,-4.624073817
HIPK1,-1.273552349,-5.8175809979999995
HIPK2,1.9683580969999999,-1.175749788
HIPK3,-5.1322878119999995,-4.500122439
HIRA,3.010742595,-7.35779154
HIRIP3,2.559718747,-1.087605098
HIST1H1C,-6.339292015,7.25808679
HIST1H2AC,-8.857133376,-3.9667037510000003
HIST1H2BC,-8.433238906,3.23814967
HIST1H2BD,-9.200891756,-2.00340969
HIST1H2BJ,-6.023136032000001,1.588352304
HIST1H4H,-1.402614442,-4.493978135
HIST2H2AC,1.410494301,0.475479062
HIST2H2BE,-6.581488581,5.180625561
HIST3H2A,-1.335323331,-0.016666747
HIVEP1,-1.18735196,-8.227095956
HIVEP2,-4.3416620660000005,-6.42269162
HIVEP3,8.307941025,-2.441857934
HJURP,2.63080492,6.657322766
HK1,11.06181128,2.580437893
HK2,4.751836403,-5.116458561
HK3,9.359228247,5.48729932
HKDC1,-2.9010271160000003,-6.464151193999999
HLA-DQB1,6.745281315,-9.284019477000001
HLA-DRB1,13.03758987,-2.433166906
HLCS,3.7150394789999996,3.834599126
HLF,-2.52368133,-8.535829626
HLTF,-3.516599733,-5.183139723
HLX,6.6185058770000005,4.85428401
HM13,7.101421176000001,6.4829974870000004
HMBOX1,1.255511553,-9.56215298
HMCES,1.450362705,-11.29039039
HMG20A,0.19009971899999997,-8.710233392000001
HMG20B,4.858880217,-4.480262777
HMGA1,9.054191657999999,-7.213876529
HMGB1,-1.812421443,-4.9225827980000005
HMGB1P1,3.220304163,6.419929273999999
HMGB1P5,-6.787779401,2.9378804960000005
HMGB2,-0.346943832,1.773498372
HMGB3,1.942124751,8.764263373
HMGCL,3.41613381,2.664681035
HMGCR,-5.406318496,-5.55189841
HMGCS1,2.76666787,-3.657866278
HMGN2P46,10.15240947,-6.555275056
HMGN3,0.414938641,-5.406897139
HMGN4,-3.7350684569999997,-6.9376965660000005
HMGXB3,6.858308308,-10.39703874
HMGXB4,-1.3530098999999998,-0.573158713
HMMR,4.4575010530000005,5.400230409
HMOX1,1.1183319859999998,4.550403966
HMOX2,1.682927426,4.736439107
HNF1A,-3.3390608889999998,5.954962827
HNMT,-2.0752007580000003,2.015309938
HNRNPA0,9.047562145,-9.290192549
HNRNPA1,1.577286261,-9.149904056
HNRNPA1L2,2.895119663,-10.65790183
HNRNPA2B1,-3.83101016,-4.566659982
HNRNPA3,2.814749748,-9.717019362
HNRNPC,-2.94676665,-9.698786635
HNRNPD,4.489628301000001,-11.40659168
HNRNPDL,0.732514441,-10.75486241
HNRNPF,7.055502786,2.174674945
HNRNPH1,0.690045954,-11.22898215
HNRNPH2,-1.473363885,-4.898607147
HNRNPH3,-5.943017068,-8.445643686
HNRNPK,-1.0748437,-8.227842831
HNRNPL,6.4671351139999995,-10.96915133
HNRNPLL,0.548000166,-2.144010579
HNRNPM,9.211297812,-9.203553416
HNRNPR,5.396202476,-7.179409276
HNRNPU,9.552198107,-4.825670453
HNRNPUL1,11.01020278,-1.6448010030000002
HOMER1,3.7465924360000002,6.524485707999999
HOMER2,-5.171494395,8.003170257
HOMER3,5.565034392,6.128377692000001
HOOK1,-3.9009518439999997,-6.206644955
HOOK2,-0.537088184,-6.760468538
HOOK3,-2.369515046,-4.690288067
HOPX,1.165123298,2.9980674489999997
HORMAD1,-2.365154832,1.162996676
HOXA1,10.91929355,-3.200314955
HOXA2,7.397052797000001,-3.249828664
HOXB2,5.0654953439999995,-3.433859874
HOXB3,5.580046933999999,-6.963389973
HOXB4,0.6062607210000001,4.04604685
HP1BP3,1.141807906,-8.142997623
HPCAL1,3.971943983,-9.07362636
HPCAL4,-7.516703266,-1.7512622740000001
HPD,-2.871495525,7.5883047779999995
HPDL,5.573068167000001,4.67063662
HPF1,-3.5747813839999996,-0.6188957939999999
HPGD,6.9749699960000004,-6.512143235
HPRT1,0.322165941,-6.1336497660000004
HPS1,9.131369232,-2.499579499
HPS3,3.543872975,1.057349453
HPS4,2.381403576,-12.46955842
HPS5,9.834827791,-6.947750852
HPS6,8.506841373,-6.4599576889999994
HPSE,4.976391357,-3.3901964060000003
HPX,-2.803731228,2.963180623
HRAS,-0.06394773299999999,4.143032579
HRH2,4.090913894,4.1870108880000005
HRH4,-6.615348292,-7.375692532
HRK,0.882581185,9.245722072000001
HS1BP3,1.535145575,0.30531531100000003
HS2ST1,-4.648083037,-5.63741474
HS3ST1,-2.35627981,-9.793047247
HS3ST3B1,-0.9745542159999999,-8.293133824
HS6ST1,-1.599034395,-9.899756282
HSCB,0.013320608000000001,1.368358578
HSD11B1L,6.046616267999999,-8.001097586
HSD17B1,-0.567271396,-1.559494384
HSD17B10,2.234038545,6.327173806
HSD17B12,1.571989303,-9.957178329
HSD17B13,7.871793788,-7.037716129
HSD17B14,7.623192767999999,-6.394945429
HSD17B1P1,5.195520333,4.99758573
HSD17B3,3.5257491969999997,3.0978844260000002
HSD17B4,-6.738220377,-4.682009983
HSD17B7,-6.160539882999999,4.501996584
HSD17B7P2,2.263456407,2.201130485
HSD3B7,1.9734743469999998,7.653739601
HSDL1,-2.8556274939999997,-10.30889549
HSDL2,-3.0073349439999997,-3.759715726
HSF1,8.863222307000001,-5.743331519
HSF2,-0.116078696,-11.23785809
HSF4,11.12582915,-1.3860959259999999
HSF5,-5.389003604,-4.413918548
HSP90AA1,-0.188390788,1.5212813790000002
HSP90AB1,2.8760447680000003,-7.192406261
HSP90AB3P,-1.377083576,-8.220552498
HSP90B1,5.374819971,2.982374122
HSPA13,-2.494222197,-6.377757923
HSPA14,0.760884993,0.383953043
HSPA2,0.066607507,9.33981713
HSPA4,6.889951912999999,-0.257324509
HSPA5,7.859612125,5.989555265
HSPA6,5.849229612,6.02347774
HSPA8,1.91239443,3.41326554
HSPA9,6.512148285,-10.01852556
HSPB1,6.31261201,6.055970562000001
HSPB11,2.410525255,4.961884561000001
HSPBAP1,-1.250900394,-8.106944159
HSPBP1,8.923496002,5.326732327
HSPD1,-0.400391121,-10.84534871
HSPE1,0.771370566,-9.734871204
HSPG2,4.253286705,-11.26306976
HSPH1,-2.84435916,-6.12853155
HTATIP2,-4.548319966,-2.1089497880000003
HTATSF1,-4.828852763,-6.192459115
HTR3A,-2.403104184,7.063827008
HTR6,7.533873995,-10.00306486
HTR7P1,9.780125532000001,-6.687694039
HTRA1,7.852074712,7.626483226
HTRA2,-1.905243323,-6.352004512000001
HUS1,3.9517924719999997,-10.27498564
HUWE1,7.94647494,2.592619569
HVCN1,-1.52332952,-9.678797213
HYAL1,5.560614789,-6.194526333
HYAL2,11.09719163,-2.209296052
HYAL3,0.9241678179999999,2.036637179
HYI,11.64165896,2.8191384010000005
HYOU1,10.320765699999999,-2.944416008
IAH1,2.437481735,-3.548904955
IARS2,8.148877667999999,-4.278072706000001
IBA57,0.728206097,0.93994072
IBTK,-2.31762445,-1.7771803869999998
ICA1,6.159720615,-4.360588433999999
ICA1L,-2.637251032,-8.703532016
ICAM1,9.820365405,-6.909981455
ICAM2,-0.7498327709999999,-4.098912175
ICAM3,-0.200127508,7.195914212999999
ICAM5,7.540138177,-2.436521417
ICE1,0.7554439359999999,-7.361778967
ICE2,-0.8998640109999999,-8.010555415
ICK,-2.67031204,-6.160395322
ICMT,9.971607825,-2.020310374
ICOS,-4.056729913,-6.0307118179999994
ICOSLG,-5.958778897,-6.826512687
ID2,6.60124911,3.621317388
ID3,0.199226371,-11.71559765
IDE,-0.361230225,-3.29805242
IDH1,5.768754226,-3.590712786
IDH2,5.859880143,8.485697828
IDH3A,-1.270762063,-10.29095236
IDH3B,7.27786806,0.39193993299999996
IDH3G,4.716898041,7.549326193
IDI1,-2.037950166,-4.103572932
IDNK,-5.0247466880000005,-0.934911845
IDO1,4.549439696,7.109571688
IDO2,1.722859741,-11.49624326
IDS,-5.218681248999999,-6.236100242999999
IDUA,8.728478284,-8.326061069
IER2,-1.7556942480000002,8.967310856000001
IER3,-1.985419346,-10.7643839
IER3IP1,-0.125939207,-6.563748676
IER5,5.881924002000001,-7.532831524
IER5L,9.170111755,-3.2276051389999996
IFFO1,7.883741985,-9.799408603
IFFO2,4.58636553,-9.76710338
IFI16,-3.604248227,5.204266446
IFI27,1.1246237620000001,4.459913811
IFI27L1,-1.8733408619999998,5.81823884
IFI27L2,-0.966136998,9.775768779
IFI35,-2.5893568680000003,3.57537451
IFI44,-6.267180925,-1.379155399
IFI44L,-7.051934471,-1.054745007
IFI6,-4.913980857,-0.7200647059999999
IFIH1,-6.678922497,-1.57639378
IFIT1,-6.676594571,-2.038831502
IFIT2,-6.279287194,-2.679477064
IFIT3,-6.05501141,-1.759829425
IFIT5,-6.623818032999999,-1.318841958
